name_file_1,java_code_1,name_file_2,java_code_2,similarity,problem,verdict
11c2ab99,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.io.PrintWriter; import java.util.ArrayList; import java.util.Arrays; import java.util.Collections; import java.util.StringTokenizer; public class Main { public static void main(String[] args) { FastScanner fs=new FastScanner(); int T=fs.nextInt(); PrintWriter out=new PrintWriter(System.out); for (int tt=0; tt<T; tt++) { int n=fs.nextInt(), k=fs.nextInt(); int[] positions=fs.readArray(k), temps=fs.readArray(k); int[] forced=new int[n]; Arrays.fill(forced, Integer.MAX_VALUE/2); for (int i=0; i<k; i++) forced[positions[i]-1]=temps[i]; for (int i=1; i<n; i++) forced[i]=Math.min(forced[i], forced[i-1]+1); for (int i=n-2; i>=0; i--) forced[i]=Math.min(forced[i], forced[i+1]+1); for (int i=0; i<n; i++) out.print(forced[i]+"" ""); out.println(); } out.close(); } }",e6a6e318,"import java.io.PrintWriter; import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.util.*; public class solution { public static void main(String args[]) throws java.lang.Exception{ FastScanner s=new FastScanner(); PrintWriter out=new PrintWriter(System.out); int t=s.nextInt(); for(int tt=0;tt<t;tt++) { int n=s.nextInt(), k=s.nextInt(); int[] a=s.readArray(k), temp=s.readArray(k); long[] ans=new long[n]; Arrays.fill(ans, Integer.MAX_VALUE); for (int i=0; i<k; i++) { ans[a[i]-1]=temp[i]; } for (int i=1; i<n; i++) { ans[i]=Math.min(ans[i],ans[i-1]+1); } for (int i=n-2; i>=0; i--) { ans[i]=Math.min(ans[i],ans[i+1]+1); } for (int i=0; i<n; i++) { out.print(ans[i]+"" ""); } out.println(); } out.close(); } }",0.5445852054256243,8,1
11c2ab99,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.io.PrintWriter; import java.util.ArrayList; import java.util.Arrays; import java.util.Collections; import java.util.StringTokenizer; public class Main { public static void main(String[] args) { FastScanner fs=new FastScanner(); int T=fs.nextInt(); PrintWriter out=new PrintWriter(System.out); for (int tt=0; tt<T; tt++) { int n=fs.nextInt(), k=fs.nextInt(); int[] positions=fs.readArray(k), temps=fs.readArray(k); int[] forced=new int[n]; Arrays.fill(forced, Integer.MAX_VALUE/2); for (int i=0; i<k; i++) forced[positions[i]-1]=temps[i]; for (int i=1; i<n; i++) forced[i]=Math.min(forced[i], forced[i-1]+1); for (int i=n-2; i>=0; i--) forced[i]=Math.min(forced[i], forced[i+1]+1); for (int i=0; i<n; i++) out.print(forced[i]+"" ""); out.println(); } out.close(); } }",fadc1365,"import java.io.PrintWriter; import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.util.*; public class a{ public static void main(String args[]) throws java.lang.Exception{ FastScanner s=new FastScanner(); PrintWriter out=new PrintWriter(System.out); int t=s.nextInt(); for(int tt=0;tt<t;tt++) { int n=s.nextInt(),k=s.nextInt(); int pos[]=s.readArray(k); int temp[]=s.readArray(k); long ans[]=new long[n]; Arrays.fill(ans,Integer.MAX_VALUE); for(int i=0;i<k;i++){ ans[pos[i]-1]=temp[i]; } for(int i=1;i<n;i++){ ans[i]=Math.min(ans[i-1]+1,ans[i]); } for(int i=n-2;i>=0;i--){ ans[i]=Math.min(ans[i],ans[i+1]+1); } for(int i=0;i<n;i++){ out.print(ans[i]+"" ""); } out.println(); } out.close(); } }",0.5491861958659842,8,1
12c1cc56,"import java.io.*; import java.util.*; public class Codeforces { public static void main(String args[])throws Exception { BufferedReader bu=new BufferedReader(new InputStreamReader(System.in)); StringBuilder sb=new StringBuilder(); int n=Integer.parseInt(bu.readLine()); String s[]=bu.readLine().split("" ""); ArrayList<Integer> z=new ArrayList<>(),o=new ArrayList<>(); long dp[][]=new long[n+1][n+1]; int i,j,a; for(i=0;i<n;i++) { a=Integer.parseInt(s[i]); if(a==0) z.add(i); else o.add(i); } for(i=1;i<=o.size();i++) { long min=dp[i-1][i-1]; for(j=i;j<=z.size();j++) { dp[i][j]=min+Math.abs(z.get(j-1)-o.get(i-1)); min=Math.min(min,dp[i-1][j]); } } long ans=Long.MAX_VALUE; for(i=o.size();i<=z.size();i++) ans=Math.min(ans,dp[o.size()][i]); System.out.print(ans); } }",7b71234c,"import java.io.*; import java.util.*; public class Codeforces { public static void main(String args[])throws Exception { BufferedReader bu=new BufferedReader(new InputStreamReader(System.in)); StringBuilder sb=new StringBuilder(); int n=Integer.parseInt(bu.readLine()); String s[]=bu.readLine().split("" ""); ArrayList<Integer> z=new ArrayList<>(),o=new ArrayList<>(); long dp[][]=new long[n+1][n+1]; int i,j,a; for(i=0;i<n;i++) { a=Integer.parseInt(s[i]); if(a==0) z.add(i); else o.add(i); } for(i=1;i<=o.size();i++) { long min=dp[i-1][i-1]; for(j=i;j<=z.size();j++) { dp[i][j]=min+Math.abs(z.get(j-1)-o.get(i-1)); min=Math.min(min,dp[i-1][j]); } } long ans=Long.MAX_VALUE; for(i=o.size();i<=z.size();i++) ans=Math.min(ans,dp[o.size()][i]); System.out.print(ans); } }",1.0,19,1
12c1cc56,"import java.io.*; import java.util.*; public class Codeforces { public static void main(String args[])throws Exception { BufferedReader bu=new BufferedReader(new InputStreamReader(System.in)); StringBuilder sb=new StringBuilder(); int n=Integer.parseInt(bu.readLine()); String s[]=bu.readLine().split("" ""); ArrayList<Integer> z=new ArrayList<>(),o=new ArrayList<>(); long dp[][]=new long[n+1][n+1]; int i,j,a; for(i=0;i<n;i++) { a=Integer.parseInt(s[i]); if(a==0) z.add(i); else o.add(i); } for(i=1;i<=o.size();i++) { long min=dp[i-1][i-1]; for(j=i;j<=z.size();j++) { dp[i][j]=min+Math.abs(z.get(j-1)-o.get(i-1)); min=Math.min(min,dp[i-1][j]); } } long ans=Long.MAX_VALUE; for(i=o.size();i<=z.size();i++) ans=Math.min(ans,dp[o.size()][i]); System.out.print(ans); } }",c06c758d,"import java.io.*; import java.util.*; public class Codeforces { public static void main(String args[])throws Exception { BufferedReader bu=new BufferedReader(new InputStreamReader(System.in)); StringBuilder sb=new StringBuilder(); int n=Integer.parseInt(bu.readLine()); String s[]=bu.readLine().split("" ""); ArrayList<Integer> z=new ArrayList<>(),o=new ArrayList<>(); long dp[][]=new long[n+1][n+1]; int i,j,a; for(i=0;i<n;i++) { a=Integer.parseInt(s[i]); if(a==0) z.add(i); else o.add(i); } for(i=1;i<=o.size();i++) { long min=dp[i-1][i-1]; for(j=i;j<=z.size();j++) { dp[i][j]=min+Math.abs(z.get(j-1)-o.get(i-1)); min=Math.min(min,dp[i-1][j]); } } long ans=Long.MAX_VALUE; for(i=o.size();i<=z.size();i++) ans=Math.min(ans,dp[o.size()][i]); System.out.print(ans); } }",1.0,19,1
132281e9,"import java.io.*; import java.math.*; import java.util.*; public class test { static boolean function(long a[],long x) { long arr[] = new long[a.length]; for(int i=0;i<arr.length;i++) { arr[i] = a[i]; } for(int i=arr.length-1;i>=2;i--) { if(arr[i] < x) { return false; } long d = Math.min(a[i],(arr[i]-x))/3; arr[i-1] += d; arr[i-2] += 2*d; } return (arr[0]>=x && arr[1]>=x); } public static void main(String args[]) throws Exception { Scanner sc = new Scanner(); StringBuilder res = new StringBuilder(); int tc = sc.nextInt(); while(tc-->0) { int n = sc.nextInt(); long a[] = new long[n]; for(int i=0;i<n;i++) { a[i] = sc.nextLong(); } long l = 1; long r = 1000000000; long ans = 1; while(l<=r){ long mid = l + (r-l)/2; if(function(a,mid)){ ans = mid; l = mid+1; } else { r = mid-1; } } res.append(ans+""\n""); } System.out.println(res); } }",f415c0bf,"import java.util.Scanner; public class BalancedStoneHeaps { static boolean check(long[] a, long k) { int n = a.length; long[] temp = new long[n]; for (int i = 0; i < n; i++) { temp[i] = a[i]; } for (int i = n - 1; i >= 2; i--) { if (temp[i] < k) { return false; } long p = Math.min(a[i] / 3, (temp[i] - k) / 3); temp[i - 1] += p; temp[i - 2] += 2 * p; } if (temp[0] >= k && temp[1] >= k) { return true; } return false; } public static void main(String[] args) { Scanner scan = new Scanner(System.in); int t = scan.nextInt(); while (t-- > 0) { int n = scan.nextInt(); long[] a = new long[n]; for (int i = 0; i < n; i++) { a[i] = scan.nextInt(); } long l = 0; long r = a[n - 1]; long res = 0; while (l <= r) { long mid = (l + r) / 2; if (check(a, mid)) { l = mid + 1; res = Math.max(res, mid); } else { r = mid - 1; } } System.out.println(res); } } }",0.5349693304787102,16,1
1469697d,"import java.util.*; import java.io.*; public class Test { static final long INF = 1000000000000000000L; static FastReader s; public static void main(String[] args) throws IOException { if (System.getProperty(""ONLINE_JUDGE"") == null) { PrintStream ps = new PrintStream(new File(""output.txt"")); InputStream is = new FileInputStream(""input.txt""); System.setIn(is); System.setOut(ps); } long t = 1; s = new FastReader(); t = s.nextLong(); for (int i = 1; i <= t; i++) solve(); } public static void solve() throws IOException { long n = s.nextLong(); ArrayList<Long> k = new ArrayList<Long>((int)n + 1); k.add(0L); ArrayList<Long> h = new ArrayList<Long>((int) n + 1); h.add(0L); ArrayList<Long> dp = new ArrayList<Long>((int) n + 1); dp.add(0L); for (int i = 1; i <= n; i++) { long k_ = s.nextLong(); k.add(k_); } for (int i = 1; i <= n; i++) { long h_ = s.nextLong(); h.add(h_); dp.add(0L); } for (int i = 1; i <= n; i++) { long var = k.get(i) - h.get(i) + 1; for (int j = i - 1; (j > 0 && k.get(j) >= var); j--) { long var2 = k.get(j) - h.get(j) + 1; if (var2 <= var) { var = var2; } } int j = i - 1; for (; j > 0; j--) { if (k.get(j) < var) { break; } } long var3 = k.get(i) - var + 1; if (j != 0) { dp.set(i, (dp.get(j) + (var3 * (var3 + 1)) / 2)); } else { dp.set(i, ((var3 * (var3 + 1)) / 2)); } } System.out.println(dp.get((int) n)); } }",69c86b61,"import java.util.*; import java.io.*; public class Test { static final long INF = 1000000000000000000L; static FastReader s; public static void main(String[] args) throws IOException { if (System.getProperty(""ONLINE_JUDGE"") == null) { PrintStream ps = new PrintStream(new File(""output.txt"")); InputStream is = new FileInputStream(""input.txt""); System.setIn(is); System.setOut(ps); } long t = 1; s = new FastReader(); t = s.nextLong(); for (int i = 1; i <= t; i++) solve(); } public static void solve() throws IOException { long n = s.nextLong(); ArrayList<Long> k = new ArrayList<Long>((int)n + 1); k.add(0L); ArrayList<Long> h = new ArrayList<Long>((int) n + 1); h.add(0L); ArrayList<Long> dp = new ArrayList<Long>((int) n + 1); dp.add(0L); for (int i = 1; i <= n; i++) { long k_ = s.nextLong(); k.add(k_); } for (int i = 1; i <= n; i++) { long h_ = s.nextLong(); h.add(h_); dp.add(0L); } for (int i = 1; i <= n; i++) { long var = k.get(i) - h.get(i) + 1; for (int j = i - 1; (j > 0 && k.get(j) >= var); j--) { long var2 = k.get(j) - h.get(j) + 1; if (var2 <= var) { var = var2; } } int j = i - 1; for (; j > 0; j--) { if (k.get(j) < var) { break; } } long var3 = k.get(i) - var + 1; if (j != 0) { dp.set(i, (dp.get(j) + (var3 * (var3 + 1)) / 2)); } else { dp.set(i, ((var3 * (var3 + 1)) / 2)); } } System.out.println(dp.get((int) n)); } }",1.0,21,1
1480a727,"import java.util.*; import java.io.*; public class Main { static long mod = (long)(1e9+7); static FastReader sc = new FastReader(); static PrintWriter out = new PrintWriter(System.out); public static void main (String[] args) { int ttt = 1; ttt = sc.nextInt(); z :for(int tc=1;tc<=ttt;tc++){ int n = sc.nextInt(); long d[] = new long[n]; for(int i=0;i<n;i++) { d[i] = sc.nextLong(); } long h[] = new long[n]; for(int i=0;i<n;i++) { h[i] = sc.nextLong(); } long req[] = new long[n]; for(int i=n-1;i>0;i--) { long dif = d[i] - d[i-1]; long nxt = 0; if(i+1<n) nxt = req[i+1]; long cur = Math.max(nxt, h[i]); if(dif >= cur) { req[i] = 0; } else { req[i] = cur-dif; } } long ans = 0, prev = 0; for(int i=0;i<n;i++) { if(i == 0) { ans = ans + sumFrom(0, h[i]); prev = h[i]; } else { if(req[i] == 0) { ans = ans + sumFrom(0, h[i]); prev = h[i]; } else { if(req[i]>prev) { ans = ans + sumFrom(prev, req[i]); ans = ans + sumFrom(req[i], req[i] + (d[i]-d[i-1])); prev = req[i] + d[i] - d[i-1]; } else { ans = ans + sumFrom(prev, prev + (d[i]-d[i-1])); prev = prev + d[i] - d[i-1]; } } } } out.write(ans+""\n""); } out.close(); } private static long sumFrom(long l, long cur) { long is1 = (cur*(cur+1))/2; long is2 = (l*(l+1))/2; return is1 - is2; } }",a7d1ce58,"import java.util.*; import java.io.*; public class AiseHi { static Scanner sc = new Scanner(System.in); public static void main (String[] args) { Scanner sc = new Scanner(System.in); int t = sc.nextInt(); z : while(t-->0) { int n = sc.nextInt(); long dsasds[] = new long[n]; for(int i=0;i<n;i++) { dsasds[i] = sc.nextLong(); } long dsasdsuyuiyu[] = new long[n]; for(int i=0;i<n;i++) { dsasdsuyuiyu[i] = sc.nextLong(); } long dsasdsuyuiyubtrtr[] = new long[n]; for(int i=n-1;i>0;i--) { long dif = dsasds[i] - dsasds[i-1]; long nxt = 0; if(i+1<n) nxt = dsasdsuyuiyubtrtr[i+1]; long cur = Math.max(nxt, dsasdsuyuiyu[i]); if(dif >= cur) { dsasdsuyuiyubtrtr[i] = 0; } else { dsasdsuyuiyubtrtr[i] = cur-dif; } } long dsasdscsacsauyuiyubtrtr = 0, kokopmom = 0; for(int i=0;i<n;i++) { if(i == 0) { dsasdscsacsauyuiyubtrtr = dsasdscsacsauyuiyubtrtr + sumFrom(0, dsasdsuyuiyu[i]); kokopmom = dsasdsuyuiyu[i]; } else { if(dsasdsuyuiyubtrtr[i] == 0) { dsasdscsacsauyuiyubtrtr = dsasdscsacsauyuiyubtrtr + sumFrom(0, dsasdsuyuiyu[i]); kokopmom = dsasdsuyuiyu[i]; } else { if(dsasdsuyuiyubtrtr[i]>kokopmom) { dsasdscsacsauyuiyubtrtr = dsasdscsacsauyuiyubtrtr + sumFrom(kokopmom, dsasdsuyuiyubtrtr[i]); dsasdscsacsauyuiyubtrtr = dsasdscsacsauyuiyubtrtr + sumFrom(dsasdsuyuiyubtrtr[i], dsasdsuyuiyubtrtr[i] + (dsasds[i]-dsasds[i-1])); kokopmom = dsasdsuyuiyubtrtr[i] + dsasds[i] - dsasds[i-1]; } else { dsasdscsacsauyuiyubtrtr = dsasdscsacsauyuiyubtrtr + sumFrom(kokopmom, kokopmom + (dsasds[i]-dsasds[i-1])); kokopmom = kokopmom + dsasds[i] - dsasds[i-1]; } } } } System.out.println(dsasdscsacsauyuiyubtrtr); } } private static long sumFrom(long l, long cur) { long is1 = (cur*(cur+1))/2; long is2 = (l*(l+1))/2; return is1 - is2; } }",0.37816578280474744,21,1
14b0fb8e,"import java.io.*; import java.util.*; public class Solution { static long res; public static void main(String[] args) throws Exception { FastReader fr=new FastReader(); int n=fr.nextInt(); ArrayList<Integer> oc=new ArrayList<>(); ArrayList<Integer> em=new ArrayList<>(); res=Long.MAX_VALUE; for(int i=0;i<n;i++) { int v=fr.nextInt(); if(v==1) oc.add(i); else em.add(i); } Collections.sort(oc); Collections.sort(em); long dp[][]=new long[5001][5001]; for(int i=0;i<dp.length;i++) { for(int j=0;j<dp[i].length;j++) { dp[i][j]=-1; } } System.out.println(getMin(oc,em,0,0,dp)); } public static long getMin(ArrayList<Integer> oc,ArrayList<Integer> em,int idx,int j,long dp[][]) { if(idx==oc.size()) return 0; long available=em.size()-j; long req=oc.size()-idx; if(available<req) return Integer.MAX_VALUE; if(dp[idx][j]!=-1) return dp[idx][j]; long ch1=getMin(oc,em,idx,j+1,dp); long ch2=getMin(oc,em,idx+1,j+1,dp)+Math.abs(em.get(j)-oc.get(idx)); return dp[idx][j]=Math.min(ch1,ch2); } }",d221162a,"import java.util.*; import java.io.*; public class Main2 { static long mod = 998244353; static FastReader sc = new FastReader(); static PrintWriter out = new PrintWriter(System.out); public static void main (String[] args) { int t = 1; z : while(t-->0) { int n = sc.nextInt(); int a[] = new int[n]; for(int i=0;i<n;i++) a[i] = sc.nextInt(); List<Integer> a1 = new ArrayList<>(); ArrayList<Integer> a2 = new ArrayList<>(); for (int i = 0; i < n; i++) { if(a[i] == 0) a1.add(i); else a2.add(i); } long dp[][] = new long[n+1][n+1]; for (int i = 0; i <= n; i++) { Arrays.fill(dp[i],-1); } out.write(find(0,0,a1,a2,dp)+""\n""); } out.close(); } private static long find(int i, int j, List<Integer> a1, ArrayList<Integer> a2, long[][] dp) { if(j == a2.size()) return 0; int req = a2.size()-j; int ava = a1.size()-i; if(ava<req) return Integer.MAX_VALUE/2; if(dp[i][j] != -1) return dp[i][j]; long ans1 = find(i+1,j,a1,a2,dp); long ans2 = Math.abs(a1.get(i)-a2.get(j)) + find(i+1,j+1,a1,a2,dp); return dp[i][j] = Math.min(ans1, ans2); } }",0.45112019038595697,19,1
16857116,"import javax.swing.plaf.IconUIResource; import java.lang.reflect.Array; import java.text.CollationElementIterator; import java.util.*; import java.io.*; public class Main { public static int mod = (int) (1e9 + 7); static int ans = Integer.MAX_VALUE; public static void main(String hi[]) throws Exception { FastReader sc = new FastReader(); int t =sc.nextInt(); while(t-->0) { int n =sc.nextInt(); String a = sc.nextLine(),b=sc.nextLine(); int count1=0,count2=0,count3=0,count4=0; for(int i=0;i<n;i++) { if(a.charAt(i)=='0'&&b.charAt(i)=='0') count1++; else if(a.charAt(i)=='1'&&b.charAt(i)=='1') count2++; else if(a.charAt(i)=='1'&&b.charAt(i)=='0') count3++; else if(a.charAt(i)=='0'&&b.charAt(i)=='1') count4++; } int ans=Integer.MAX_VALUE; if(count3==count4) ans=Math.min(count3*2,ans); if(count2==count1+1) ans=Math.min(ans,2*count1+1); if(count2==1&&count1==0) ans=1; if(count3==0&&count4==0) ans=0; if(ans==Integer.MAX_VALUE) System.out.println(-1); else System.out.println(ans); } } }",f3d7ce08,"import javax.swing.plaf.IconUIResource; import java.lang.reflect.Array; import java.text.CollationElementIterator; import java.util.*; import java.io.*; public class Main { public static int mod = (int) (1e9 + 7); static int ans = Integer.MAX_VALUE; public static void main(String hi[]) throws Exception { FastReader sc = new FastReader(); int t =sc.nextInt(); while(t-->0) { int n =sc.nextInt(); String a = sc.nextLine(),b=sc.nextLine(); int count1=0,count2=0,count3=0,count4=0; for(int i=0;i<n;i++) { if(a.charAt(i)=='0'&&b.charAt(i)=='0') count1++; else if(a.charAt(i)=='1'&&b.charAt(i)=='1') count2++; else if(a.charAt(i)=='1'&&b.charAt(i)=='0') count3++; else if(a.charAt(i)=='0'&&b.charAt(i)=='1') count4++; } int ans=Integer.MAX_VALUE; if(count3==count4) ans=Math.min(count3*2,ans); if(count2==count1+1) ans=Math.min(ans,2*count1+1); if(ans==Integer.MAX_VALUE) System.out.println(-1); else System.out.println(ans); } } }",0.9930629111501712,4,1
169e34bf,"import java.util.*; public class D{ static Scanner sc; public static void solve(){ int n=sc.nextInt(); Integer a[]=new Integer[n]; int flag; for(int i=0;i<n;i++) a[i]=sc.nextInt(); String s=sc.next(); ArrayList<Integer> x=new ArrayList<>(); ArrayList<Integer> y=new ArrayList<>(); for(int i=0;i<n;i++){ if(s.charAt(i)=='B') x.add(a[i]); else y.add(a[i]); } Collections.sort(x); Collections.sort(y); int p=n; int q=1; for(int i=y.size()-1;i>=0;i--){ if(y.get(i)>p){System.out.println(""NO""); return;} p-=1; } for(int i=0;i<x.size();i++){ if(x.get(i)<q){System.out.println(""NO""); return;} q+=1; } System.out.println(""YES""); } public static void main(String args[]){ sc=new Scanner(System.in); int t=sc.nextInt(); while(t-->0) solve(); } }",fae0662f,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.io.PrintWriter; import java.util.ArrayList; import java.util.Collections; import java.util.StringTokenizer; public class D { public static void main(String[] args) throws IOException { FastScanner fs = new FastScanner(); PrintWriter out = new PrintWriter(System.out); int t = fs.nextInt(); for (int tc = 0; tc < t; tc++) { int n = fs.nextInt(); int[] a = fs.readArray(n); String s = fs.nextLine(); ArrayList<Integer> blues = new ArrayList<Integer>(); ArrayList<Integer> reds = new ArrayList<Integer>(); for (int i = 0; i < s.length(); i++) { if (s.charAt(i) == 'B') { blues.add(a[i]); } else { reds.add(a[i]); } } Collections.sort(blues); Collections.sort(reds); boolean ok = true; for (int i = 1; i <= blues.size(); i++) { if (blues.get(i - 1) < i) { ok = false; break; } } for (int i = blues.size() + 1; i <= n; i++) { if (reds.get(i - blues.size() - 1) > i) { ok = false; break; } } if (ok) { out.println(""YES""); } else { out.println(""NO""); } } out.close(); } }",0.49234601399562034,20,1
18e2441c,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStream; import java.io.InputStreamReader; import java.io.OutputStream; import java.io.PrintWriter; import java.util.ArrayList; import java.util.Arrays; import java.util.Comparator; import java.util.StringTokenizer; import java.util.TreeMap; import java.util.Map; import java.util.HashMap; public class cf1515 { public static void main(String[] args) { InputStream inputStream = System.in; OutputStream outputStream = System.out; InputReader in = new InputReader(inputStream); PrintWriter out = new PrintWriter(outputStream); Task solver = new Task(); solver.solve(in, out); out.close(); } static class Task { public void solve(InputReader in, PrintWriter out) { int t = in.nextInt(); while (t-- != 0) { int n = in.nextInt(); int m = in.nextInt(); int x = in.nextInt(); TreeMap<Integer, ArrayList<Integer>> map = new TreeMap<>(); for (int i = 0; i < n; i++) { int j = in.nextInt(); if (!map.containsKey(j)) { map.put(j, new ArrayList<Integer>()); } map.get(j).add(i); } out.println(""YES""); int[] ans = new int[n]; int sta = 0; for (int s : map.keySet()) { for (int i = 0; i < map.get(s).size(); i++) { ans[map.get(s).get(i)] = (sta++) % m + 1; } } for(int i=0;i<n;i++) { out.print(ans[i]+"" ""); } out.println(); } } } }",24b20554,"import java.util.*; import java.lang.*; public class Codeforces { static Scanner sr=new Scanner(System.in); public static void main(String[] args) throws java.lang.Exception { StringBuilder ans = new StringBuilder(""""); int T = sr.nextInt(); while (T-- > 0) { int n=sr.nextInt(); int m=sr.nextInt(); int x=sr.nextInt(); TreeMap<Integer,ArrayList<Integer>>h=new TreeMap<>(); for(int i=0;i<n;i++) { int a=sr.nextInt(); if(!h.containsKey(a)) h.put(a,new ArrayList<>()); h.get(a).add(i); } ans.append(""YES""); ans.append('\n'); int an[]=new int[n]; int q=0; for(int z:h.keySet()) { for(int i=0;i<h.get(z).size();i++) { an[h.get(z).get(i)]=(q++)%m+1; } } for(int i=0;i<n;i++) ans.append(an[i]+"" ""); ans.append('\n'); } System.out.println(ans); } }",0.5139586157408764,9,1
18e2441c,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStream; import java.io.InputStreamReader; import java.io.OutputStream; import java.io.PrintWriter; import java.util.ArrayList; import java.util.Arrays; import java.util.Comparator; import java.util.StringTokenizer; import java.util.TreeMap; import java.util.Map; import java.util.HashMap; public class cf1515 { public static void main(String[] args) { InputStream inputStream = System.in; OutputStream outputStream = System.out; InputReader in = new InputReader(inputStream); PrintWriter out = new PrintWriter(outputStream); Task solver = new Task(); solver.solve(in, out); out.close(); } static class Task { public void solve(InputReader in, PrintWriter out) { int t = in.nextInt(); while (t-- != 0) { int n = in.nextInt(); int m = in.nextInt(); int x = in.nextInt(); TreeMap<Integer, ArrayList<Integer>> map = new TreeMap<>(); for (int i = 0; i < n; i++) { int j = in.nextInt(); if (!map.containsKey(j)) { map.put(j, new ArrayList<Integer>()); } map.get(j).add(i); } out.println(""YES""); int[] ans = new int[n]; int sta = 0; for (int s : map.keySet()) { for (int i = 0; i < map.get(s).size(); i++) { ans[map.get(s).get(i)] = (sta++) % m + 1; } } for(int i=0;i<n;i++) { out.print(ans[i]+"" ""); } out.println(); } } } }",43b10dec,"import java.util.*; import java.io.*; import java.lang.*; import java.util.StringTokenizer; import java.util.concurrent.TimeUnit; public class C101 { static HritikScanner sc = new HritikScanner(); static PrintWriter pw = new PrintWriter(System.out, true); public static void main(String[] args) { int t = ni(); while (t-- > 0) { solve(); } } static void solve() { int n = ni(); int m = ni(), x = ni(); Map<Integer, ArrayList<Integer>> map = new TreeMap<>(); System.out.println(""YES""); for(int i = 0; i < n; i++) { int num = ni(); if(!map.containsKey(num)) { map.put(num, new ArrayList<Integer>()); } map.get(num).add(i); } int[] ans = new int[n]; int q = 0; for(int block : map.keySet()) { for(int i = 0; i < map.get(block).size(); i++) { ans[map.get(block).get(i)] = (q++)%m+1; } } for(int ele : ans) { System.out.print(ele + "" ""); } } static int ni() { return sc.nextInt(); } }",0.6507461401760154,9,1
1b372750,"import java.io.*; import java.util.*; import java.math.BigInteger; import java.util.InputMismatchException; public class Main { static PrintWriter out; static Reader in; public static void main(String[] args) throws IOException { input_output(); Main solver = new Main(); solver.solve(); out.close(); out.flush(); } static long INF = (long)1e18; static int MAXN = (int)1e5 + 5; static int MOD = (int)1e9 + 7; static int q, t, n, m, k; static double pi = Math.PI; void solve() throws IOException { t = in.nextInt(); while (t --> 0) { n = in.nextInt(); String[] arr = new String[n]; for (int i = 0; i < n; i++) { arr[i] = in.next(); } int ans = 0; for (int i = 0; i < 26; i++) { List<Integer> list = new ArrayList<>(); for (int j = 0; j < n; j++) { int tmp = 0; for (int x = 0; x < arr[j].length(); x++) { if (arr[j].charAt(x)-'a' == i) tmp++; else tmp--; } list.add(tmp); } Collections.sort(list); int sum = 0, tmpAns = 0; for (int j = n-1; j >= 0; j--) { if (sum + list.get(j) > 0) { tmpAns++; sum += list.get(j); } else break; } ans = Math.max(ans, tmpAns); } out.println(ans); } } static void input_output() throws IOException { File f = new File(""in.txt""); if (f.exists() && !f.isDirectory()) { in = new Reader(new FileInputStream(""in.txt"")); } else in = new Reader(); f = new File(""out.txt""); if (f.exists() && !f.isDirectory()) { out = new PrintWriter(new File(""out.txt"")); } else out = new PrintWriter(System.out); } }",fdd41565,"import java.io.BufferedReader; import java.io.IOException; import java.io.InputStreamReader; import java.util.*; public class Main { public static void main(String args[]) { FastReader s=new FastReader(); int t=s.nextInt(); while(t>0) { Solve solve=new Solve(); t--; int n=s.nextInt(); String str[]=new String[n]; for(int i=0;i<n;i++) str[i]=s.nextLine(); char array[]=new char[]{'a','b','c','d','e'}; int arr[]=new int[n]; int ans=0; for(int i=0;i<5;i++) { Arrays.fill(arr,0); for(int j=0;j<n;j++) { for(int k=0;k<str[j].length();k++) { if(str[j].charAt(k)==array[i]) arr[j]++; else arr[j]--; } } ans=(ans>solve.solve(arr,n))?ans:solve.solve(arr,n); } System.out.println(ans); } } } class Solve{ public int solve(int arr[],int n) { int ans=0; int sum=0; Arrays.sort(arr); for(int i=n-1;i>=0;i--) { if(sum+arr[i]>0) { sum+=arr[i]; ans++; } else break; } return ans; } }",0.5522314388764465,15,1
